Ortholog_Group	geneID	pLDDT_mean	file_name
OG6_165813	Tc_MARK_5831	71.0	Tc_MARK_5831_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_123513	Baya_461_0020	70.0	Baya_461_0020_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6_151874	CFAC1_080018700	70.0	CFAC1_080018700_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6_444177	CFAC1_270055200	70.0	CFAC1_270055200_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_180056	CUR178_06663	70.0	CUR178_06663_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_130808	DQ04_00701030	70.0	DQ04_00701030_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_179269	LARLEM1108_070014600	70.0	LARLEM1108_070014600_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6_133693	LBRM2903_000007100	70.0	LBRM2903_000007100_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_143295	LBRM2903_160011900	70.0	LBRM2903_160011900_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_180078	LENLEM3045_000026200	70.0	LENLEM3045_000026200_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_107911	LENLEM3045_130013600	70.0	LENLEM3045_130013600_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_105154	LENLEM3045_260034200	70.0	LENLEM3045_260034200_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_179291	LGELEM452_280023200	70.0	LGELEM452_280023200_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_120233	LMARLEM2494_270021100	70.0	LMARLEM2494_270021100_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_200044	LSM04_005689	70.0	LSM04_005689_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_130591	TCSYLVIO_006636	70.0	TCSYLVIO_006636_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6_130354	Tb11.v5.0606	70.0	Tb11.v5.0606_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6_389597	Tb427_080013100	70.0	Tb427_080013100_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_197452	TcCL_ESM10188	70.0	TcCL_ESM10188_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_148520	TcCL_NonESM10101	70.0	TcCL_NonESM10101_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_148701	TcIL3000.A.H_000296000	70.0	TcIL3000.A.H_000296000_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_130840	TcSYL_0053830	70.0	TcSYL_0053830_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_148894	TcSYL_0059010	70.0	TcSYL_0059010_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_121765	TcSYL_0059560	70.0	TcSYL_0059560_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
OG6_444142	TcSYL_0132260	70.0	TcSYL_0132260_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_148905	TcSYL_0161230	70.0	TcSYL_0161230_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199408	TcSYL_0190000	70.0	TcSYL_0190000_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_121758	TcSYL_0202210	70.0	TcSYL_0202210_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199048	Tc_MARK_3818	70.0	Tc_MARK_3818_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6_444297	CFAC1_240017000	69.0	CFAC1_240017000_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
OG6_130003	DQ04_10711000	69.0	DQ04_10711000_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6_444048	JKF63_07504	69.0	JKF63_07504_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_179235	LAEL147_000579700	69.0	LAEL147_000579700_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_115798	LMJLV39_210011900	69.0	LMJLV39_210011900_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_180217	LMJSD75_060013200	69.0	LMJSD75_060013200_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_180609	LTRL590_130020100	69.0	LTRL590_130020100_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_179267	LTULEM423_010013900	69.0	LTULEM423_010013900_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_143527	LtaP21.1270	69.0	LtaP21.1270_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_115803	LtaP27.0940	69.0	LtaP27.0940_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6_215306	PCON_0082310	69.0	PCON_0082310_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6_389708	Tb11.v5.0858	69.0	Tb11.v5.0858_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6_388822	Tb927.7.3645	69.0	Tb927.7.3645_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
OG6_552537	TcCL_Unassigned01080	69.0	TcCL_Unassigned01080_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_121760	TcSYL_0032570	69.0	TcSYL_0032570_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_199159	TcSYL_0036980	69.0	TcSYL_0036980_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_197076	TcSYL_0042870	69.0	TcSYL_0042870_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_111157	TcSYL_0157830	69.0	TcSYL_0157830_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_106150	TcSYL_0169810	69.0	TcSYL_0169810_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199409	TcSYL_0190640	69.0	TcSYL_0190640_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_198740	Tc_MARK_10318	69.0	Tc_MARK_10318_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
OG6_553029	Baya_033_0580	68.0	Baya_033_0580_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
OG6_115449	Baya_185_0070	68.0	Baya_185_0070_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_200017	DQ04_00791020	68.0	DQ04_00791020_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_113593	DQ04_06471050	68.0	DQ04_06471050_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_121571	DQ04_10531000	68.0	DQ04_10531000_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_105769	EMOLV88_000040000	68.0	EMOLV88_000040000_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_143414	LENLEM3045_000019100	68.0	LENLEM3045_000019100_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_180063	LENLEM3045_060013400	68.0	LENLEM3045_060013400_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_128272	LGELEM452_360006000	68.0	LGELEM452_360006000_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_180292	LMJLV39_330043800	68.0	LMJLV39_330043800_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_115718	LMJSD75_150015000	68.0	LMJSD75_150015000_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6_185307	LMJSD75_260005500	68.0	LMJSD75_260005500_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6_553616	LSM04_007302	68.0	LSM04_007302_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_128295	LTULEM423_300014900	68.0	LTULEM423_300014900_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_112731	LtaP36.6450	68.0	LtaP36.6450_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
OG6_389871	Tb1125.7.6855	68.0	Tb1125.7.6855_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6_389009	Tb1125.9.4755	68.0	Tb1125.9.4755_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_197035	TcBrA4_0041200	68.0	TcBrA4_0041200_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_148058	TcBrA4_0113260	68.0	TcBrA4_0113260_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_197165	TcBrA4_0178880	68.0	TcBrA4_0178880_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_198294	TcCL_Unassigned03487	68.0	TcCL_Unassigned03487_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_130353	TcG_06481	68.0	TcG_06481_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_130770	TcIL3000.A.H_000176600	68.0	TcIL3000.A.H_000176600_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_198240	TcSYL_0021200	68.0	TcSYL_0021200_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_148859	TcSYL_0025000	68.0	TcSYL_0025000_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199128	TcSYL_0025340	68.0	TcSYL_0025340_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6_553422	TcSYL_0027100	68.0	TcSYL_0027100_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_199153	TcSYL_0031810	68.0	TcSYL_0031810_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_199161	TcSYL_0034390	68.0	TcSYL_0034390_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_113569	TcSYL_0081300	68.0	TcSYL_0081300_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_148911	TcSYL_0090670	68.0	TcSYL_0090670_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_130855	TcSYL_0099640	68.0	TcSYL_0099640_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_121754	TcSYL_0128540	68.0	TcSYL_0128540_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_130599	TcSYL_0133190	68.0	TcSYL_0133190_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_199054	Tc_MARK_6051	68.0	Tc_MARK_6051_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6_389793	TevSTIB805.10.4700	68.0	TevSTIB805.10.4700_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_197329	BCY84_01822	67.0	BCY84_01822_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6_136967	CUR178_03821	67.0	CUR178_03821_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
OG6_121619	GH5_00799	67.0	GH5_00799_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_179272	LARLEM1108_110008000	67.0	LARLEM1108_110008000_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_138638	LBRM2903_100012100	67.0	LBRM2903_100012100_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_128414	LBRM2903_280019000	67.0	LBRM2903_280019000_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_180100	LENLEM3045_360065900	67.0	LENLEM3045_360065900_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_128501	LMARLEM2494_200022400	67.0	LMARLEM2494_200022400_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_128513	LMJLV39_250006400	67.0	LMJLV39_250006400_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_120220	LMJLV39_360026100	67.0	LMJLV39_360026100_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_120234	LMJSD75_280020800	67.0	LMJSD75_280020800_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_179689	LPAL13_000034300	67.0	LPAL13_000034300_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_179809	LPAL13_350021700	67.0	LPAL13_350021700_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6_552771	LSM04_004904	67.0	LSM04_004904_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_200037	LSM04_005631	67.0	LSM04_005631_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_200047	LSM04_007306	67.0	LSM04_007306_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_179289	LTRL590_270025300	67.0	LTRL590_270025300_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_180104	LTULEM423_060008800	67.0	LTULEM423_060008800_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_180535	LtaP23.0730	67.0	LtaP23.0730_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6_389411	Tb11.v5.0541	67.0	Tb11.v5.0541_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
OG6_389664	Tb1125.10.9445	67.0	Tb1125.10.9445_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6_388803	Tb927.10.12750	67.0	Tb927.10.12750_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
OG6_223582	Tb927.7.2985	67.0	Tb927.7.2985_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_197550	TcCL_ESM06165	67.0	TcCL_ESM06165_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_198469	TcIL3000.A.H_000110800	67.0	TcIL3000.A.H_000110800_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_148879	TcSYL_0052150	67.0	TcSYL_0052150_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_198938	TcSYL_0070090	67.0	TcSYL_0070090_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199271	TcSYL_0094020	67.0	TcSYL_0094020_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_199390	TcSYL_0176040	67.0	TcSYL_0176040_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6_552969	TcSYL_0202120	67.0	TcSYL_0202120_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_102720	TcSYL_0205610	67.0	TcSYL_0205610_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_130398	TcYC6_0071690	67.0	TcYC6_0071690_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_109484	Tc_MARK_8336	67.0	Tc_MARK_8336_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_148968	TevSTIB805.6.5470	67.0	TevSTIB805.6.5470_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_197360	BCY84_05305	66.0	BCY84_05305_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
OG6_116489	Baya_014_0030	66.0	Baya_014_0030_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
OG6_444497	CFAC1_270047400	66.0	CFAC1_270047400_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_128476	CUR178_04164	66.0	CUR178_04164_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
OG6_552376	DQ04_00791070	66.0	DQ04_00791070_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_200063	DQ04_11511000	66.0	DQ04_11511000_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_145950	JKF63_01691	66.0	JKF63_01691_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_179244	LAEL147_000740400	66.0	LAEL147_000740400_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_109200	LAMA_000119600	66.0	LAMA_000119600_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_115710	LARLEM1108_310009900	66.0	LARLEM1108_310009900_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_143444	LENLEM3045_040008700	66.0	LENLEM3045_040008700_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_180092	LENLEM3045_280016100	66.0	LENLEM3045_280016100_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_104498	LGELEM452_360076800	66.0	LGELEM452_360076800_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_128508	LMJLV39_100015600	66.0	LMJLV39_100015600_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_180239	LMJLV39_160020300	66.0	LMJLV39_160020300_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_180273	LMJSD75_310006700	66.0	LMJSD75_310006700_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_105144	LSCM4_05613	66.0	LSCM4_05613_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_200651	LSM04_002014	66.0	LSM04_002014_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6_553247	LSM04_004631	66.0	LSM04_004631_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_200696	LSM04_008426	66.0	LSM04_008426_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_535152	LSM04_009487	66.0	LSM04_009487_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_115698	LTRL590_180017100	66.0	LTRL590_180017100_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_143478	LTULEM423_070005000	66.0	LTULEM423_070005000_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_114111	LtaP31.3160	66.0	LtaP31.3160_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6_215300	PCON_0084750	66.0	PCON_0084750_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_199385	TCSYLVIO_000615	66.0	TCSYLVIO_000615_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6_389883	Tb1125.11.15675	66.0	Tb1125.11.15675_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6_389135	Tb1125.9.4750	66.0	Tb1125.9.4750_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
OG6_389274	Tb927.11.11425	66.0	Tb927.11.11425_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_197139	TcBrA4_0150330	66.0	TcBrA4_0150330_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_197500	TcCL_ESM10224	66.0	TcCL_ESM10224_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_148323	TcCL_NonESM10757	66.0	TcCL_NonESM10757_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_130420	TcG_09428	66.0	TcG_09428_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_108171	TcG_11550	66.0	TcG_11550_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_198795	TcG_13020	66.0	TcG_13020_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_130577	TcSYL_0009210	66.0	TcSYL_0009210_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_148851	TcSYL_0016340	66.0	TcSYL_0016340_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_101743	TcSYL_0025030	66.0	TcSYL_0025030_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_148865	TcSYL_0029970	66.0	TcSYL_0029970_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_106148	TcSYL_0073040	66.0	TcSYL_0073040_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_121768	TcSYL_0081680	66.0	TcSYL_0081680_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_199291	TcSYL_0106710	66.0	TcSYL_0106710_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_198189	TcSYL_0110120	66.0	TcSYL_0110120_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_199282	TcSYL_0129100	66.0	TcSYL_0129100_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_148926	TcSYL_0136580	66.0	TcSYL_0136580_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_199244	TcSYL_0186040	66.0	TcSYL_0186040_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_130350	TcYC6_0101870	66.0	TcYC6_0101870_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_113462	Tc_MARK_9586	66.0	Tc_MARK_9586_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_148265	BCY84_20306	65.0	BCY84_20306_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6_443824	Baya_005_0610	65.0	Baya_005_0610_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_166838	EMOLV88_000015200	65.0	EMOLV88_000015200_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_103277	EMOLV88_260030300	65.0	EMOLV88_260030300_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_128494	JIQ42_03306	65.0	JIQ42_03306_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_128259	LAEL147_000473200	65.0	LAEL147_000473200_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_103357	LARLEM1108_010013100	65.0	LARLEM1108_010013100_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_143088	LARLEM1108_040012600	65.0	LARLEM1108_040012600_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_128246	LARLEM1108_110010100	65.0	LARLEM1108_110010100_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_179284	LARLEM1108_230009500	65.0	LARLEM1108_230009500_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_104505	LARLEM1108_290024100	65.0	LARLEM1108_290024100_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_179241	LARLEM1108_340019700	65.0	LARLEM1108_340019700_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_143286	LBRM2903_000008000	65.0	LBRM2903_000008000_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_179784	LBRM2903_310025300	65.0	LBRM2903_310025300_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_112785	LMARLEM2494_300006000	65.0	LMARLEM2494_300006000_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_143487	LMJLV39_300028800	65.0	LMJLV39_300028800_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_180295	LMJLV39_340014400	65.0	LMJLV39_340014400_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_180225	LMJSD75_100016000	65.0	LMJSD75_100016000_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_120223	LMJSD75_360072200	65.0	LMJSD75_360072200_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_105921	LPAL13_340025200	65.0	LPAL13_340025200_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_180203	LSCM1_06032	65.0	LSCM1_06032_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
OG6_105941	LSM04_002754	65.0	LSM04_002754_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_112735	LTRL590_310021400	65.0	LTRL590_310021400_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
OG6_389719	Tb927.10.14960	65.0	Tb927.10.14960_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
OG6_389782	Tb927.7.1025	65.0	Tb927.7.1025_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_147950	TcBrA4_0002590	65.0	TcBrA4_0002590_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
OG6r16_197643	TcCL_ESM08830	65.0	TcCL_ESM08830_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_198129	TcCL_NonESM12909	65.0	TcCL_NonESM12909_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
OG6_564876	TcIL3000.A.H_000098500	65.0	TcIL3000.A.H_000098500_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_121710	TcIL3000.A.H_000386200	65.0	TcIL3000.A.H_000386200_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_104625	TcSYL_0002100	65.0	TcSYL_0002100_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_102417	TcSYL_0006680	65.0	TcSYL_0006680_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
OG6r16_148483	TcSYL_0009550	65.0	TcSYL_0009550_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
OG6r16_199125	TcSYL_0024470	65.0	TcSYL_0024470_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
OG6r16_130586	TcSYL_0066070	65.0	TcSYL_0066070_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
OG6r16_113573	TcSYL_0098310	65.0	TcSYL_0098310_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
